,dataset_index,machine,shot
3335,6254,d3d,173240
3336,4412,d3d,166676
3337,4678,d3d,167349
3338,3923,d3d,165476
3339,1325,d3d,159180
3340,2942,d3d,163005
3341,5032,d3d,169108
3342,4913,d3d,168694
3343,1665,d3d,160017
3344,24,d3d,156374
3345,3070,d3d,163222
3346,6342,d3d,173554
3347,6916,d3d,174978
3348,2231,d3d,161083
3349,7230,d3d,175685
3350,5335,d3d,170060
3351,7587,d3d,176485
3352,1915,d3d,160459
3353,5691,d3d,170839
3354,5350,d3d,170080
3355,6945,d3d,175026
3356,2524,d3d,161541
3357,2456,d3d,161454
3358,4859,d3d,167592
3359,6717,d3d,174610
3360,6651,d3d,174422
3361,3065,d3d,163216
3362,6988,d3d,175169
3363,1829,d3d,160294
3364,928,d3d,158384
3365,3443,d3d,164327
3366,2593,d3d,161640
3367,6572,d3d,174196
3368,148,d3d,156697
3369,6282,d3d,173298
3370,1198,d3d,158917
3371,678,d3d,157868
3372,424,d3d,157232
3373,817,d3d,158145
3374,287,d3d,156906
3375,2335,d3d,161238
3376,6986,d3d,175167
3377,3898,d3d,165445
3378,802,d3d,158124
3379,2937,d3d,163000
3380,982,d3d,158479
3381,1618,d3d,159755
3382,4658,d3d,167318
3383,1754,d3d,160171
3384,1912,d3d,160455
3385,1276,d3d,159011
3386,6811,d3d,174805
3387,4405,d3d,166669
3388,5236,d3d,169855
3389,1329,d3d,159184
3390,4262,d3d,166400
3391,6664,d3d,174498
3392,3439,d3d,164322
3393,635,d3d,157737
3394,6469,d3d,173959
3395,4902,d3d,168648
3396,2446,d3d,161442
3397,5634,d3d,170754
3398,1779,d3d,160214
3399,3442,d3d,164326
3400,2936,d3d,162998
3401,3485,d3d,164452
3402,5470,d3d,170322
3403,2508,d3d,161519
3404,5700,d3d,170852
3405,2084,d3d,160811
3406,1903,d3d,160445
3407,436,d3d,157249
3408,3520,d3d,164568
3409,5978,d3d,171941
3410,2564,d3d,161602
3411,6697,d3d,174579
3412,582,d3d,157566
3413,1892,d3d,160417
3414,4576,d3d,167218
3415,7435,d3d,176050
3416,2354,d3d,161262
3417,6199,d3d,173042
3418,2708,d3d,162411
3419,5451,d3d,170292
3420,2805,d3d,162767
3421,2386,d3d,161336
3422,1422,d3d,159359
3423,7386,d3d,175984
3424,2413,d3d,161388
3425,3422,d3d,164283
3426,3093,d3d,163290
3427,3423,d3d,164284
3428,6675,d3d,174513
3429,6367,d3d,173702
3430,2866,d3d,162908
3431,6483,d3d,173992
3432,2557,d3d,161595
3433,5173,d3d,169549
3434,6468,d3d,173958
3435,3075,d3d,163230
3436,5866,d3d,171473
3437,3857,d3d,165341
3438,4684,d3d,167356
3439,5968,d3d,171929
3440,6276,d3d,173292
3441,7245,d3d,175725
3442,3759,d3d,165087
3443,4121,d3d,166061
3444,4725,d3d,167408
3445,7630,d3d,176550
3446,4186,d3d,166158
3447,7010,d3d,175209
3448,114,d3d,156643
3449,2953,d3d,163028
3450,2253,d3d,161111
3451,5692,d3d,170842
3452,1160,d3d,158822
3453,288,d3d,156908
3454,103,d3d,156617
3455,6363,d3d,173696
3456,6993,d3d,175178
3457,2112,d3d,160853
3458,2691,d3d,162345
3459,783,d3d,158058
3460,862,d3d,158196
3461,2985,d3d,163061
3462,457,d3d,157277
3463,1031,d3d,158597
3464,7260,d3d,175740
3465,3162,d3d,163466
3466,1352,d3d,159262
3467,5558,d3d,170464
3468,1976,d3d,160562
3469,4240,d3d,166353
3470,5717,d3d,170876
3471,3541,d3d,164603
3472,2077,d3d,160797
3473,4274,d3d,166428
3474,3014,d3d,163128
3475,6947,d3d,175028
3476,6175,d3d,172538
3477,3516,d3d,164562
3478,1192,d3d,158911
3479,6601,d3d,174246
3480,4669,d3d,167335
3481,6887,d3d,174911
3482,71,d3d,156518
3483,5909,d3d,171595
3484,636,d3d,157738
3485,3995,d3d,165730
3486,239,d3d,156847
3487,6914,d3d,174971
3488,5446,d3d,170285
3489,5160,d3d,169517
3490,4066,d3d,165933
3491,1256,d3d,158987
3492,5573,d3d,170565
3493,3886,d3d,165433
3494,7601,d3d,176499
3495,4386,d3d,166603
3496,7468,d3d,176192
3497,7157,d3d,175533
3498,6454,d3d,173926
3499,618,d3d,157714
3500,1449,d3d,159395
3501,3206,d3d,163518
3502,5889,d3d,171559
3503,1437,d3d,159382
3504,4945,d3d,168778
3505,4738,d3d,167421
3506,4821,d3d,167533
3507,5614,d3d,170714
3508,6549,d3d,174157
3509,1306,d3d,159130
3510,3215,d3d,163600
3511,1677,d3d,160033
3512,3097,d3d,163295
3513,283,d3d,156902
3514,373,d3d,157118
3515,1810,d3d,160256
3516,1898,d3d,160423
3517,394,d3d,157139
3518,1967,d3d,160545
3519,7425,d3d,176039
3520,3494,d3d,164473
3521,6383,d3d,173754
3522,6182,d3d,172549
3523,6406,d3d,173808
3524,2060,d3d,160721
3525,2220,d3d,161055
3526,5268,d3d,169908
3527,5510,d3d,170393
3528,385,d3d,157130
3529,5469,d3d,170321
3530,1288,d3d,159112
3531,189,d3d,156761
3532,2066,d3d,160786
3533,3940,d3d,165497
3534,1215,d3d,158935
3535,186,d3d,156758
3536,7737,d3d,176893
3537,7655,d3d,176712
3538,3764,d3d,165092
3539,3355,d3d,164145
3540,7546,d3d,176338
3541,3306,d3d,164062
3542,5250,d3d,169888
3543,1164,d3d,158826
3544,3810,d3d,165189
3545,1954,d3d,160521
3546,5081,d3d,169341
3547,4101,d3d,166029
3548,7611,d3d,176509
3549,1195,d3d,158914
3550,198,d3d,156777
3551,2968,d3d,163044
3552,5847,d3d,171437
3553,1411,d3d,159341
3554,1208,d3d,158928
3555,1401,d3d,159317
3556,6784,d3d,174715
3557,5135,d3d,169468
3558,4437,d3d,166727
3559,1876,d3d,160399
3560,6904,d3d,174961
3561,4276,d3d,166430
3562,2294,d3d,161168
3563,4780,d3d,167477
3564,3913,d3d,165464
3565,5240,d3d,169862
3566,1338,d3d,159242
3567,2979,d3d,163055
3568,2528,d3d,161550
3569,2645,d3d,162248
3570,5224,d3d,169645
3571,5055,d3d,169283
3572,7497,d3d,176250
3573,5247,d3d,169876
3574,2483,d3d,161493
3575,3736,d3d,165043
3576,2155,d3d,160951
3577,7178,d3d,175583
3578,4441,d3d,166732
3579,3421,d3d,164282
3580,4736,d3d,167419
3581,3640,d3d,164839
3582,6302,d3d,173382
3583,7217,d3d,175649
3584,259,d3d,156868
3585,5728,d3d,170890
3586,161,d3d,156710
3587,6603,d3d,174249
3588,2850,d3d,162877
3589,204,d3d,156786
3590,6907,d3d,174964
3591,2362,d3d,161276
3592,66,d3d,156512
3593,5271,d3d,169915
3594,6139,d3d,172476
3595,6837,d3d,174851
3596,2569,d3d,161608
3597,7649,d3d,176697
3598,64,d3d,156510
3599,2144,d3d,160918
3600,5243,d3d,169870
3601,5309,d3d,170013
3602,3760,d3d,165088
3603,643,d3d,157746
3604,6045,d3d,172185
3605,4961,d3d,168829
3606,3378,d3d,164207
3607,6595,d3d,174236
3608,4531,d3d,166927
3609,1114,d3d,158748
3610,6371,d3d,173719
3611,3124,d3d,163330
3612,2282,d3d,161154
3613,4551,d3d,167192
3614,168,d3d,156728
3615,3967,d3d,165550
3616,2111,d3d,160850
3617,502,d3d,157414
3618,7199,d3d,175621
3619,3972,d3d,165556
3620,4880,d3d,167622
3621,2490,d3d,161500
3622,7254,d3d,175734
3623,5075,d3d,169332
3624,6030,d3d,172046
3625,7123,d3d,175491
3626,4144,d3d,166093
3627,3508,d3d,164548
3628,5562,d3d,170480
3629,6191,d3d,173010
3630,923,d3d,158379
3631,5202,d3d,169608
3632,3522,d3d,164570
3633,3892,d3d,165439
3634,5436,d3d,170275
3635,542,d3d,157505
3636,6661,d3d,174466
3637,1511,d3d,159535
3638,5273,d3d,169921
3639,5646,d3d,170772
3640,5934,d3d,171628
3641,657,d3d,157788
3642,3319,d3d,164079
3643,6768,d3d,174698
3644,378,d3d,157123
3645,7102,d3d,175438
3646,1041,d3d,158607
3647,2910,d3d,162968
3648,6242,d3d,173224
3649,6174,d3d,172537
3650,4194,d3d,166173
3651,1129,d3d,158768
3652,977,d3d,158474
3653,5680,d3d,170819
3654,5784,d3d,171215
3655,1881,d3d,160406
3656,7391,d3d,175989
3657,4398,d3d,166619
3658,3664,d3d,164884
3659,6093,d3d,172380
3660,7136,d3d,175504
3661,7003,d3d,175197
3662,1858,d3d,160339
3663,3180,d3d,163485
3664,1745,d3d,160154
3665,3851,d3d,165325
3666,1309,d3d,159133
3667,473,d3d,157318
3668,5720,d3d,170879
3669,5594,d3d,170605
3670,5415,d3d,170247
3671,3037,d3d,163166
3672,1439,d3d,159384
3673,337,d3d,157065
3674,34,d3d,156416
3675,3832,d3d,165298
3676,4018,d3d,165773
3677,3699,d3d,164987
3678,848,d3d,158182
3679,146,d3d,156695
3680,105,d3d,156620
3681,1983,d3d,160570
3682,2382,d3d,161322
3683,2518,d3d,161530
3684,7774,d3d,176965
3685,5949,d3d,171657
3686,2531,d3d,161554
3687,2288,d3d,161160
3688,410,d3d,157170
3689,6392,d3d,173771
3690,2958,d3d,163033
3691,843,d3d,158177
3692,2854,d3d,162890
3693,1610,d3d,159737
3694,5345,d3d,170075
3695,4333,d3d,166520
3696,4777,d3d,167474
3697,6890,d3d,174920
3698,1833,d3d,160298
3699,3646,d3d,164846
3700,6085,d3d,172364
3701,7783,d3d,176976
3702,4610,d3d,167259
3703,2823,d3d,162790
3704,2038,d3d,160692
3705,2609,d3d,162168
3706,7617,d3d,176525
3707,2311,d3d,161202
3708,1486,d3d,159456
3709,2074,d3d,160794
3710,3198,d3d,163508
3711,206,d3d,156791
3712,4719,d3d,167401
3713,6412,d3d,173820
3714,5468,d3d,170320
3715,2355,d3d,161263
3716,4321,d3d,166488
3717,7329,d3d,175902
3718,0,d3d,156336
3719,4938,d3d,168769
3720,4547,d3d,166949
3721,4802,d3d,167505
3722,4505,d3d,166878
3723,485,d3d,157387
3724,517,d3d,157432
3725,2747,d3d,162537
3726,353,d3d,157088
3727,921,d3d,158376
3728,6103,d3d,172410
3729,4662,d3d,167322
3730,404,d3d,157157
3731,1462,d3d,159423
3732,184,d3d,156756
3733,800,d3d,158119
3734,7622,d3d,176532
3735,140,d3d,156674
3736,6418,d3d,173844
3737,3411,d3d,164267
3738,7709,d3d,176818
3739,5129,d3d,169452
3740,4326,d3d,166498
3741,7771,d3d,176962
3742,3821,d3d,165262
3743,7053,d3d,175279
3744,2320,d3d,161219
3745,2232,d3d,161085
3746,2694,d3d,162349
3747,1161,d3d,158823
3748,7273,d3d,175811
3749,4335,d3d,166523
3750,7676,d3d,176754
3751,3774,d3d,165108
3752,3603,d3d,164725
3753,3456,d3d,164357
3754,5897,d3d,171568
3755,3226,d3d,163655
3756,1582,d3d,159665
3757,2430,d3d,161406
3758,2996,d3d,163110
3759,3320,d3d,164089
3760,5378,d3d,170152
3761,4068,d3d,165937
3762,3802,d3d,165180
3763,3807,d3d,165185
3764,1368,d3d,159283
3765,6746,d3d,174656
3766,6695,d3d,174577
3767,2927,d3d,162989
3768,5916,d3d,171602
3769,3466,d3d,164375
3770,3573,d3d,164659
3771,7222,d3d,175673
3772,3649,d3d,164849
3773,6760,d3d,174688
3774,462,d3d,157296
3775,673,d3d,157842
3776,670,d3d,157838
3777,163,d3d,156713
3778,216,d3d,156810
3779,7526,d3d,176303
3780,1931,d3d,160484
3781,812,d3d,158140
3782,1204,d3d,158923
3783,3019,d3d,163145
3784,3846,d3d,165319
3785,5914,d3d,171600
3786,971,d3d,158455
3787,6513,d3d,174094
3788,2186,d3d,161009
3789,7334,d3d,175908
3790,5712,d3d,170871
3791,3498,d3d,164479
3792,4150,d3d,166105
3793,5187,d3d,169591
3794,6700,d3d,174585
3795,6798,d3d,174751
3796,5026,d3d,169097
3797,4157,d3d,166112
3798,4106,d3d,166035
3799,6805,d3d,174793
3800,4591,d3d,167236
3801,1902,d3d,160444
3802,112,d3d,156640
3803,1705,d3d,160077
3804,3766,d3d,165094
3805,6889,d3d,174919
3806,5873,d3d,171485
3807,2088,d3d,160815
3808,247,d3d,156855
3809,2075,d3d,160795
3810,2472,d3d,161476
3811,4346,d3d,166536
3812,5966,d3d,171926
3813,245,d3d,156853
3814,349,d3d,157082
3815,1675,d3d,160031
3816,4403,d3d,166662
3817,396,d3d,157143
3818,5578,d3d,170580
3819,4168,d3d,166129
3820,790,d3d,158102
3821,6718,d3d,174611
3822,3048,d3d,163177
3823,5359,d3d,170095
3824,5062,d3d,169302
3825,3304,d3d,164049
3826,5951,d3d,171659
3827,541,d3d,157504
3828,6299,d3d,173379
3829,7489,d3d,176233
3830,4572,d3d,167214
3831,5270,d3d,169910
3832,2227,d3d,161067
3833,1445,d3d,159391
3834,3900,d3d,165447
3835,5842,d3d,171430
3836,6919,d3d,174990
3837,56,d3d,156502
3838,1644,d3d,159985
3839,7734,d3d,176890
3840,5969,d3d,171932
3841,5162,d3d,169528
3842,3223,d3d,163652
3843,1513,d3d,159537
3844,1427,d3d,159369
3845,1400,d3d,159316
3846,3482,d3d,164446
3847,1030,d3d,158596
3848,3521,d3d,164569
3849,2752,d3d,162557
3850,132,d3d,156662
3851,5492,d3d,170356
3852,936,d3d,158401
3853,3844,d3d,165316
3854,7214,d3d,175646
3855,4491,d3d,166855
3856,6860,d3d,174877
3857,1591,d3d,159716
3858,6610,d3d,174257
3859,539,d3d,157502
3860,5221,d3d,169637
3861,5775,d3d,171187
3862,5580,d3d,170590
3863,6072,d3d,172228
3864,2773,d3d,162723
3865,5917,d3d,171603
3866,6964,d3d,175053
3867,7164,d3d,175543
3868,4221,d3d,166314
3869,1827,d3d,160291
3870,7308,d3d,175864
3871,4797,d3d,167499
3872,7100,d3d,175433
3873,3079,d3d,163240
3874,6598,d3d,174239
3875,946,d3d,158414
3876,5645,d3d,170771
3877,2042,d3d,160702
3878,6948,d3d,175032
3879,4154,d3d,166109
3880,2319,d3d,161218
3881,328,d3d,157052
3882,1733,d3d,160123
3883,474,d3d,157321
3884,1569,d3d,159649
3885,765,d3d,158032
3886,1756,d3d,160177
3887,331,d3d,157059
3888,4209,d3d,166267
3889,7046,d3d,175271
3890,4027,d3d,165861
3891,2345,d3d,161253
3892,2099,d3d,160831
3893,6908,d3d,174965
3894,6118,d3d,172439
3895,484,d3d,157381
3896,1188,d3d,158903
3897,3473,d3d,164432
3898,4656,d3d,167315
3899,1625,d3d,159798
3900,1456,d3d,159411
3901,4921,d3d,168718
3902,581,d3d,157565
3903,7727,d3d,176883
3904,4704,d3d,167381
3905,2407,d3d,161381
3906,4514,d3d,166901
3907,1865,d3d,160358
3908,356,d3d,157091
3909,2317,d3d,161215
3910,7767,d3d,176944
3911,532,d3d,157491
3912,1864,d3d,160357
3913,5463,d3d,170306
3914,649,d3d,157754
3915,6239,d3d,173210
3916,879,d3d,158295
3917,5754,d3d,171140
3918,6341,d3d,173553
3919,2763,d3d,162711
3920,5291,d3d,169956
3921,2981,d3d,163057
3922,2333,d3d,161234
3923,3654,d3d,164871
3924,3897,d3d,165444
3925,4257,d3d,166394
3926,2779,d3d,162729
3927,707,d3d,157935
3928,2878,d3d,162927
3929,752,d3d,158011
3930,1245,d3d,158972
3931,2009,d3d,160646
3932,2917,d3d,162979
3933,7509,d3d,176263
3934,2777,d3d,162727
3935,7403,d3d,176010
3936,6892,d3d,174923
3937,7740,d3d,176896
3938,7305,d3d,175859
3939,2432,d3d,161408
3940,3551,d3d,164614
3941,4278,d3d,166432
3942,1226,d3d,158952
3943,4543,d3d,166944
3944,7539,d3d,176329
3945,7355,d3d,175937
3946,6482,d3d,173991
3947,2767,d3d,162715
3948,6307,d3d,173404
3949,2543,d3d,161571
3950,7193,d3d,175605
3951,2484,d3d,161494
3952,7088,d3d,175358
3953,6290,d3d,173323
3954,6425,d3d,173857
3955,4844,d3d,167566
3956,3077,d3d,163237
3957,5935,d3d,171629
3958,1304,d3d,159128
3959,5732,d3d,170894
3960,7156,d3d,175532
3961,4436,d3d,166726
3962,4660,d3d,167320
3963,1759,d3d,160180
3964,2292,d3d,161166
3965,6098,d3d,172401
3966,4340,d3d,166530
3967,6387,d3d,173759
3968,2363,d3d,161277
3969,59,d3d,156505
3970,7240,d3d,175702
3971,4679,d3d,167350
3972,4907,d3d,168671
3973,6666,d3d,174501
3974,1584,d3d,159667
3975,157,d3d,156706
3976,577,d3d,157561
3977,3161,d3d,163465
3978,5639,d3d,170764
3979,150,d3d,156699
3980,1063,d3d,158654
3981,6374,d3d,173737
3982,559,d3d,157536
3983,6218,d3d,173097
3984,5275,d3d,169926
3985,7159,d3d,175535
3986,3769,d3d,165097
3987,5945,d3d,171652
3988,3701,d3d,164993
3989,4698,d3d,167375
3990,4203,d3d,166258
3991,4313,d3d,166470
3992,5672,d3d,170809
3993,6073,d3d,172302
3994,5557,d3d,170463
3995,1578,d3d,159661
3996,6677,d3d,174515
3997,6938,d3d,175015
3998,2511,d3d,161522
3999,4643,d3d,167300
4000,5812,d3d,171279
4001,1736,d3d,160126
4002,6154,d3d,172499
4003,4292,d3d,166447
4004,7419,d3d,176033
4005,6391,d3d,173769
4006,4918,d3d,168708
4007,1068,d3d,158660
4008,1490,d3d,159460
4009,6702,d3d,174587
4010,1734,d3d,160124
4011,6329,d3d,173537
4012,389,d3d,157134
4013,3149,d3d,163447
4014,3910,d3d,165461
4015,3932,d3d,165489
4016,2267,d3d,161138
4017,5137,d3d,169470
4018,7533,d3d,176320
4019,2941,d3d,163004
4020,3082,d3d,163250
4021,4912,d3d,168693
4022,4026,d3d,165860
4023,7726,d3d,176882
4024,1992,d3d,160580
4025,1239,d3d,158965
4026,4372,d3d,166577
4027,2932,d3d,162994
4028,5961,d3d,171921
4029,1535,d3d,159581
4030,4564,d3d,167205
4031,5937,d3d,171631
4032,4689,d3d,167366
4033,1121,d3d,158756
4034,3895,d3d,165442
4035,6055,d3d,172202
4036,1796,d3d,160242
4037,153,d3d,156702
4038,6104,d3d,172411
4039,5695,d3d,170846
4040,1451,d3d,159399
4041,6822,d3d,174826
4042,5313,d3d,170017
4043,6773,d3d,174703
4044,7124,d3d,175492
4045,6831,d3d,174835
4046,6026,d3d,172013
4047,5587,d3d,170598
4048,4849,d3d,167571
4049,2248,d3d,161106
4050,5315,d3d,170019
4051,1446,d3d,159392
4052,7753,d3d,176926
4053,6184,d3d,172551
4054,3437,d3d,164318
4055,4840,d3d,167562
4056,6949,d3d,175034
4057,7041,d3d,175266
4058,3081,d3d,163249
4059,2905,d3d,162963
4060,451,d3d,157271
4061,655,d3d,157779
4062,6966,d3d,175055
4063,5425,d3d,170259
4064,6309,d3d,173406
4065,2020,d3d,160669
4066,351,d3d,157084
4067,2376,d3d,161308
4068,5815,d3d,171288
4069,6526,d3d,174111
4070,697,d3d,157915
4071,4181,d3d,166146
4072,5593,d3d,170604
4073,3672,d3d,164900
4074,976,d3d,158473
4075,3600,d3d,164721
4076,3907,d3d,165454
4077,1416,d3d,159353
4078,3790,d3d,165156
4079,6075,d3d,172307
4080,2096,d3d,160827
4081,332,d3d,157060
4082,5409,d3d,170239
4083,6257,d3d,173244
4084,2134,d3d,160906
4085,2655,d3d,162258
4086,7467,d3d,176191
4087,820,d3d,158148
4088,7148,d3d,175524
4089,4794,d3d,167494
4090,6910,d3d,174967
4091,4465,d3d,166813
4092,2741,d3d,162531
4093,6226,d3d,173185
4094,7618,d3d,176526
4095,6137,d3d,172473
4096,5547,d3d,170446
4097,4598,d3d,167243
4098,1553,d3d,159613
4099,4694,d3d,167371
4100,837,d3d,158166
4101,171,d3d,156734
4102,2249,d3d,161107
4103,1015,d3d,158538
4104,6065,d3d,172218
4105,3335,d3d,164105
4106,4975,d3d,168874
4107,3660,d3d,164878
4108,321,d3d,157044
4109,7520,d3d,176290
4110,5560,d3d,170476
4111,626,d3d,157728
4112,6189,d3d,173003
4113,846,d3d,158180
4114,944,d3d,158412
4115,5496,d3d,170366
4116,2879,d3d,162928
4117,4182,d3d,166147
4118,4604,d3d,167253
4119,3678,d3d,164912
4120,3242,d3d,163712
4121,7278,d3d,175816
4122,4329,d3d,166516
4123,1043,d3d,158609
4124,4896,d3d,168623
4125,7028,d3d,175240
4126,7621,d3d,176531
4127,4583,d3d,167228
4128,5988,d3d,171956
4129,3675,d3d,164903
4130,4031,d3d,165866
4131,4493,d3d,166861
4132,829,d3d,158157
4133,193,d3d,156772
4134,6662,d3d,174473
4135,3315,d3d,164075
4136,121,d3d,156650
4137,2630,d3d,162217
4138,7563,d3d,176389
4139,6375,d3d,173739
4140,7108,d3d,175446
4141,6852,d3d,174867
4142,6196,d3d,173034
4143,811,d3d,158138
4144,7602,d3d,176500
4145,4541,d3d,166942
4146,2889,d3d,162939
4147,4701,d3d,167378
4148,7154,d3d,175530
4149,5368,d3d,170110
4150,4053,d3d,165895
4151,2181,d3d,161004
4152,2223,d3d,161058
4153,1468,d3d,159429
4154,2688,d3d,162337
4155,5118,d3d,169432
4156,1822,d3d,160285
4157,2734,d3d,162524
4158,4733,d3d,167416
4159,3253,d3d,163736
4160,5200,d3d,169606
4161,7160,d3d,175538
4162,4020,d3d,165842
4163,98,d3d,156612
4164,4122,d3d,166062
4165,3021,d3d,163147
4166,2926,d3d,162988
4167,7557,d3d,176370
4168,6090,d3d,172370
4169,466,d3d,157301
4170,6530,d3d,174125
4171,7517,d3d,176287
4172,1877,d3d,160400
4173,5495,d3d,170365
4174,3299,d3d,164044
4175,6035,d3d,172097
4176,1194,d3d,158913
4177,2874,d3d,162918
4178,1549,d3d,159605
4179,6895,d3d,174929
4180,308,d3d,156945
4181,2633,d3d,162223
4182,7208,d3d,175640
4183,3602,d3d,164724
4184,3038,d3d,163167
4185,986,d3d,158487
4186,1290,d3d,159114
4187,2001,d3d,160633
4188,4385,d3d,166602
4189,561,d3d,157539
4190,5095,d3d,169369
4191,5583,d3d,170593
4192,3222,d3d,163651
4193,6794,d3d,174746
4194,4,d3d,156354
4195,2542,d3d,161567
4196,3758,d3d,165086
4197,6665,d3d,174499
4198,4870,d3d,167608
4199,4029,d3d,165863
4200,6529,d3d,174124
4201,3689,d3d,164974
4202,6208,d3d,173069
4203,4169,d3d,166130
4204,3779,d3d,165113
4205,7096,d3d,175429
4206,4406,d3d,166670
4207,1637,d3d,159827
4208,7775,d3d,176966
4209,6504,d3d,174082
4210,700,d3d,157918
4211,984,d3d,158485
4212,2000,d3d,160632
4213,6453,d3d,173925
4214,2624,d3d,162211
4215,7320,d3d,175891
4216,1821,d3d,160283
4217,907,d3d,158337
4218,2897,d3d,162948
4219,5263,d3d,169902
4220,5753,d3d,171139
4221,1536,d3d,159582
4222,3543,d3d,164605
4223,2572,d3d,161611
4224,7052,d3d,175278
4225,5227,d3d,169843
4226,88,d3d,156559
4227,87,d3d,156558
4228,7192,d3d,175604
4229,2726,d3d,162508
4230,733,d3d,157975
4231,5299,d3d,169988
4232,6649,d3d,174419
4233,386,d3d,157131
4234,858,d3d,158192
4235,4165,d3d,166124
4236,4035,d3d,165870
4237,4362,d3d,166562
4238,6754,d3d,174675
4239,3194,d3d,163504
4240,7565,d3d,176395
4241,12,d3d,156362
4242,3195,d3d,163505
4243,151,d3d,156700
4244,5069,d3d,169321
4245,7692,d3d,176787
4246,3812,d3d,165196
4247,3909,d3d,165460
4248,1203,d3d,158922
4249,4532,d3d,166928
4250,7521,d3d,176291
4251,6528,d3d,174123
4252,1757,d3d,160178
4253,5482,d3d,170336
4254,7137,d3d,175505
4255,4206,d3d,166264
4256,5455,d3d,170297
4257,1075,d3d,158674
4258,1852,d3d,160333
4259,1497,d3d,159468
4260,4459,d3d,166798
4261,6190,d3d,173004
4262,3745,d3d,165058
4263,3017,d3d,163137
4264,472,d3d,157312
4265,7023,d3d,175231
4266,3931,d3d,165484
4267,1054,d3d,158631
4268,607,d3d,157700
4269,565,d3d,157545
4270,7501,d3d,176254
4271,7635,d3d,176661
4272,1747,d3d,160156
4273,3069,d3d,163220
4274,5461,d3d,170304
4275,4046,d3d,165888
4276,1811,d3d,160257
4277,7129,d3d,175497
4278,6932,d3d,175009
4279,4971,d3d,168868
4280,1537,d3d,159584
4281,4330,d3d,166517
4282,4431,d3d,166720
4283,2318,d3d,161216
4284,6346,d3d,173558
4285,7444,d3d,176070
4286,566,d3d,157546
4287,666,d3d,157816
4288,1760,d3d,160187
4289,7661,d3d,176737
4290,4202,d3d,166257
4291,3620,d3d,164806
4292,3904,d3d,165451
4293,1693,d3d,160062
4294,1374,d3d,159290
4295,5911,d3d,171597
4296,7666,d3d,176742
4297,1032,d3d,158598
4298,6067,d3d,172223
4299,4670,d3d,167339
4300,5776,d3d,171198
4301,4404,d3d,166668
4302,5714,d3d,170873
4303,361,d3d,157100
4304,573,d3d,157557
4305,1013,d3d,158535
4306,3621,d3d,164811
4307,4399,d3d,166621
4308,6001,d3d,171970
4309,1905,d3d,160447
4310,3035,d3d,163164
4311,478,d3d,157374
4312,6324,d3d,173526
4313,968,d3d,158449
4314,1763,d3d,160192
4315,959,d3d,158430
4316,7170,d3d,175555
4317,2252,d3d,161110
4318,244,d3d,156852
4319,1395,d3d,159311
4320,5799,d3d,171257
4321,1118,d3d,158752
4322,355,d3d,157090
4323,5340,d3d,170070
4324,2129,d3d,160901
4325,4298,d3d,166453
4326,1047,d3d,158613
4327,5625,d3d,170725
4328,1353,d3d,159263
4329,1593,d3d,159718
4330,4573,d3d,167215
4331,5994,d3d,171963
4332,5990,d3d,171958
4333,7674,d3d,176751
4334,7620,d3d,176530
4335,2198,d3d,161030
4336,3698,d3d,164986
4337,4395,d3d,166615
4338,5390,d3d,170173
4339,1360,d3d,159271
4340,75,d3d,156543
4341,3401,d3d,164250
4342,3586,d3d,164678
4343,5047,d3d,169125
4344,3092,d3d,163265
4345,2867,d3d,162911
4346,1576,d3d,159658
4347,2554,d3d,161591
4348,2677,d3d,162307
4349,92,d3d,156606
4350,4174,d3d,166138
4351,3945,d3d,165502
4352,2770,d3d,162718
4353,3519,d3d,164567
4354,2642,d3d,162245
4355,2795,d3d,162752
4356,2259,d3d,161121
4357,2136,d3d,160908
4358,7504,d3d,176258
4359,3712,d3d,165019
4360,5515,d3d,170399
4361,442,d3d,157262
4362,7795,d3d,177001
4363,4162,d3d,166120
4364,5210,d3d,169625
4365,1314,d3d,159161
4366,3459,d3d,164362
4367,3474,d3d,164433
4368,788,d3d,158088
4369,1033,d3d,158599
4370,4665,d3d,167330
4371,5306,d3d,170005
4372,3375,d3d,164195
4373,6245,d3d,173227
4374,2844,d3d,162870
4375,3464,d3d,164372
4376,1359,d3d,159270
4377,7175,d3d,175564
4378,3337,d3d,164107
4379,6381,d3d,173751
4380,4904,d3d,168650
4381,2087,d3d,160814
4382,4998,d3d,168976
4383,975,d3d,158472
4384,1804,d3d,160250
4385,1317,d3d,159172
4386,5529,d3d,170419
4387,4613,d3d,167262
4388,7330,d3d,175903
4389,7203,d3d,175635
4390,3634,d3d,164831
4391,6347,d3d,173559
4392,5939,d3d,171634
4393,4574,d3d,167216
4394,6856,d3d,174872
4395,4672,d3d,167341
4396,3427,d3d,164288
4397,7057,d3d,175283
4398,4343,d3d,166533
4399,2894,d3d,162944
4400,6820,d3d,174824
4401,4042,d3d,165877
4402,1218,d3d,158938
4403,3023,d3d,163149
4404,7020,d3d,175228
4405,1334,d3d,159192
4406,5490,d3d,170353
4407,656,d3d,157787
4408,985,d3d,158486
4409,619,d3d,157715
4410,5670,d3d,170807
4411,144,d3d,156680
4412,7752,d3d,176925
4413,3835,d3d,165301
4414,7713,d3d,176822
4415,6047,d3d,172187
4416,1628,d3d,159801
4417,3068,d3d,163219
4418,5729,d3d,170891
4419,1246,d3d,158973
4420,2617,d3d,162176
4421,2405,d3d,161374
